env,gid,value
2_PI_LN,L017xL043,4.5082186120783865
2_PI_LN,L017xL045,4.95664357658312
2_PI_LN,L017xL046,3.0562103510457295
2_PI_LN,L017xL047,1.6286706952738785
2_PI_LN,L017xL048,3.6330706031585676
2_PI_LN,L017xL049,4.893132648084379
2_PI_LN,L017xL055,3.43279675084565
2_PI_LN,L017xL056,5.800493355273879
2_PI_LN,L018xL007B,5.277383364194969
2_PI_LN,L018xL014B,5.1546572242128335
2_PI_LN,L018xL024,4.52800247472069
2_PI_LN,L018xL025,3.020013738120225
2_PI_LN,L018xL027,5.88596449526957
2_PI_LN,L018xL032,5.765058744504228
2_PI_LN,L018xL033,4.340962643212833
2_PI_LN,L018xL038,5.094683258045729
2_PI_LN,L018xL039,5.132147426084379
2_PI_LN,L018xL041,3.648146347821037
2_PI_LN,L018xL044,5.256956598155524
2_PI_LN,L018xL046,5.833970614045729
2_PI_LN,L018xL055,3.7116675242746084
2_PI_LN,L018xL056,3.6253226156315446
2_PI_LN,L019xL014B,0.5389538495042278
2_PI_LN,L019xL024,2.2178976100221703
2_PI_LN,L019xL027,5.466223376443773
2_PI_LN,L019xL028,4.651520883101644
2_PI_LN,L019xL029,1.7279645402128327
2_PI_LN,L019xL031,5.51072515079467
2_PI_LN,L019xL032,5.308167547443774
2_PI_LN,L019xL034,5.5951957957391905
2_PI_LN,L019xL035,3.7367350027946697
2_PI_LN,L019xL045,7.137553425443773
2_PI_LN,L019xL058,4.62412469258312
2_PI_LN,L022xL033,3.971433310003455
2_PI_LN,L022xL044,4.5254621811949685
2_PI_LN,L023xL007B,4.418319473549551
2_PI_LN,L023xL014C,3.4910402623724712
2_PI_LN,L023xL024,2.083417853631545
2_PI_LN,L023xL025,3.2505058064437735
2_PI_LN,L023xL026,2.648266942155524
2_PI_LN,L023xL027,4.7198765006913534
2_PI_LN,L023xL028,4.142314841374539
2_PI_LN,L023xL029,3.30457408279467
2_PI_LN,L023xL031,6.348888380444133
2_PI_LN,L023xL032,4.717757802797107
2_PI_LN,L023xL033,4.99258827944912
2_PI_LN,L023xL034,4.000350586720691
2_PI_LN,L023xL035,2.4590177060843783
2_PI_LN,L023xL038,4.417919171504228
2_PI_LN,L023xL042,2.4030558684441328
2_PI_LN,L023xL043,2.4552357441555235
2_PI_LN,L023xL045,3.870599353329521
2_PI_LN,L023xL046,2.30708745844912
2_PI_LN,L023xL047,1.3988584386913532
2_PI_LN,L023xL048,3.4471095873745385
2_PI_LN,L023xL054,3.4679692597604657
2_PI_LN,L023xL055,5.696083075339093
2_PI_LN,L023xL056,5.74453901844912
2_PI_LN,L024xL007B,5.322772115101644
2_PI_LN,L024xL014B,1.8370805194437738
2_PI_LN,L024xL014C,3.2677475197391903
2_PI_LN,L024xL025,2.785176971504228
2_PI_LN,L024xL026,3.105081781598718
2_PI_LN,L024xL027,5.3318912690843785
2_PI_LN,L024xL028,5.483550739889735
2_PI_LN,L024xL032,5.095187424053734
2_PI_LN,L024xL033,3.89891993373919
2_PI_LN,L024xL034,4.980462188631544
2_PI_LN,L024xL037,3.2296068853390927
2_PI_LN,L024xL038,5.78680170673919
2_PI_LN,L024xL039,4.040779258155523
2_PI_LN,L024xL044,5.470394858194968
2_PI_LN,L024xL046,5.361248692273879
2_PI_LN,L024xL048,3.02114201802217
2_PI_LN,L024xL049,3.665610876444133
2_PI_LN,L024xL055,3.910530835760466
2_PI_LN,L024xL056,5.6699369727946705
2_PI_LN,L024xL058,4.67990741679467
2_PI_LN,L025xL014B,2.6856813435831195
2_PI_LN,L025xL028,4.756256153158567
2_PI_LN,L025xL029,4.0052635842746085
2_PI_LN,L025xL033,2.6877736835586683
2_PI_LN,L025xL035,1.4630566056315446
2_PI_LN,L025xL041,2.096819189003455
2_PI_LN,L025xL046,3.2953399614437737
2_PI_LN,L025xL047,3.730480298797107
2_PI_LN,L025xL049,4.067469843078386
2_PI_LN,L025xL055,2.780808501269569
2_PI_LN,L025xL056,4.395537618233553
2_PI_LN,L026xL007B,4.395445965339093
2_PI_LN,L026xL028,3.9419015041379306
2_PI_LN,L026xL029,3.875864356162058
2_PI_LN,L026xL031,2.0553482145146247
2_PI_LN,L026xL033,3.701843188797107
2_PI_LN,L026xL035,3.201152769443774
2_PI_LN,L026xL037,3.4817132176846632
2_PI_LN,L026xL038,4.294916540558669
2_PI_LN,L026xL039,3.99497127572069
2_PI_LN,L026xL044,5.095716030514624
2_PI_LN,L026xL045,4.102491426760466
2_PI_LN,L026xL046,3.4699918284441327
2_PI_LN,L026xL048,4.408162664514625
2_PI_LN,L026xL049,4.640145089212064
2_PI_LN,L027xL031,6.579604842684663
2_PI_LN,L027xL032,4.78020351058312
2_PI_LN,L027xL034,6.554911368444133
2_PI_LN,L027xL035,4.022319910374539
2_PI_LN,L027xL037,5.702136495821037
2_PI_LN,L027xL038,5.31466656458312
2_PI_LN,L027xL042,5.734270038273879
2_PI_LN,L027xL048,6.874582025273879
2_PI_LN,L027xL049,3.5408775048897354
2_PI_LN,L027xL054,2.69573599484565
2_PI_LN,L027xL055,3.801793723269569
2_PI_LN,L027xL056,8.55296541558312
2_PI_LN,L028xL034,2.5171451451620577
2_PI_LN,L028xL042,4.315718843504228
2_PI_LN,L028xL045,4.941164436053733
2_PI_LN,L028xL049,4.999830147549551
2_PI_LN,L028xL054,3.6726699461585675
2_PI_LN,L028xL055,6.362275921443773
2_PI_LN,L029xL007B,6.329810181889735
2_PI_LN,L029xL014B,5.592095648212833
2_PI_LN,L029xL014C,3.99458774758312
2_PI_LN,L029xL033,3.491038386269569
2_PI_LN,L029xL034,4.636614711212064
2_PI_LN,L029xL035,3.335038424889736
2_PI_LN,L029xL038,4.830991001372471
2_PI_LN,L029xL039,5.528265200720691
2_PI_LN,L029xL041,3.8173700482120645
2_PI_LN,L029xL042,4.658360335824257
2_PI_LN,L029xL043,4.298969316640402
2_PI_LN,L029xL047,2.0272071290537337
2_PI_LN,L029xL048,4.189120638194969
2_PI_LN,L031xL032,4.391938347273879
2_PI_LN,L031xL034,3.7779609491016437
2_PI_LN,L031xL035,4.992547443162057
2_PI_LN,L031xL039,6.200435417308601
2_PI_LN,L031xL042,5.421624431760466
2_PI_LN,L031xL049,4.8210680682738785
2_PI_LN,L031xL058,6.531380631598719
2_PI_LN,L032xL007B,5.2268919033086005
2_PI_LN,L032xL014B,5.38649133184565
2_PI_LN,L032xL014C,4.513616278640402
2_PI_LN,L032xL033,4.41496160379467
2_PI_LN,L032xL034,4.785156738273879
2_PI_LN,L032xL035,2.572070710514625
2_PI_LN,L032xL037,5.291541503504228
2_PI_LN,L032xL038,5.083672212269569
2_PI_LN,L032xL039,6.808490648598719
2_PI_LN,L032xL042,5.622571838212833
2_PI_LN,L032xL043,5.389236659821037
2_PI_LN,L032xL044,5.372542462212064
2_PI_LN,L032xL045,6.179315083003455
2_PI_LN,L032xL046,6.381482571003454
2_PI_LN,L032xL047,3.819841296684663
2_PI_LN,L032xL049,5.675492621329521
2_PI_LN,L032xL058,3.8204406852695687
2_PI_LN,L033xL007B,7.6334500205146245
2_PI_LN,L033xL034,4.684939528558668
2_PI_LN,L033xL035,4.500628081797107
2_PI_LN,L033xL037,4.298059703212064
2_PI_LN,L033xL038,4.450197437739191
2_PI_LN,L033xL041,3.101734609269569
2_PI_LN,L033xL043,5.33861743213793
2_PI_LN,L033xL046,5.0631333631016435
2_PI_LN,L033xL047,3.7860886661585678
2_PI_LN,L033xL048,2.1177364086315444
2_PI_LN,L033xL049,6.878274452053733
2_PI_LN,L033xL054,4.88558229279467
2_PI_LN,L033xL056,7.700306351155524
2_PI_LN,L034xL007B,5.310162782078386
2_PI_LN,L034xL014C,4.267903849824258
2_PI_LN,L034xL038,4.235666899053733
2_PI_LN,L034xL039,4.772606143053734
2_PI_LN,L034xL042,4.6300164161585675
2_PI_LN,L034xL043,5.749774227952468
2_PI_LN,L034xL044,6.188249006181623
2_PI_LN,L034xL045,5.402107585372471
2_PI_LN,L034xL046,5.358441039339093
2_PI_LN,L034xL047,4.565178399181623
2_PI_LN,L034xL048,4.206235457162057
2_PI_LN,L034xL049,7.56333862284565
2_PI_LN,L034xL055,3.323946872181623
2_PI_LN,L034xL058,3.9695455188456497
2_PI_LN,L035xL007B,4.63915930413793
2_PI_LN,L035xL014B,7.5006978753295215
2_PI_LN,L035xL014C,4.438826150821038
2_PI_LN,L035xL037,4.819311089273879
2_PI_LN,L035xL038,3.22625330444912
2_PI_LN,L035xL041,3.5131908388456496
2_PI_LN,L035xL045,4.854242232372472
2_PI_LN,L035xL046,2.532029966212833
2_PI_LN,L035xL047,4.6900314190783865
2_PI_LN,L035xL056,3.949613249194969
2_PI_LN,L035xL058,2.2000974536846627
2_PI_LN,L037xL007B,4.486838371155524
2_PI_LN,L037xL038,5.195508684691354
2_PI_LN,L037xL039,4.844810382274608
2_PI_LN,L037xL041,1.784858597003455
2_PI_LN,L037xL045,4.049508046889736
2_PI_LN,L037xL046,4.949874625644293
2_PI_LN,L037xL048,2.773914034644293
2_PI_LN,L037xL049,3.3469558360457294
2_PI_LN,L037xL055,3.807435310045729
2_PI_LN,L037xL056,6.95412797658312
2_PI_LN,L037xL058,5.155912651598718
2_PI_LN,L038xL042,0.7388420445987179
2_PI_LN,L038xL043,3.268373315684663
2_PI_LN,L038xL045,3.8362370432120643
2_PI_LN,L038xL046,3.7941824870783867
2_PI_LN,L038xL048,3.0495674215495505
2_PI_LN,L038xL049,4.661154809760466
2_PI_LN,L038xL054,4.893204388631545
2_PI_LN,L038xL055,5.046980108003455
2_PI_LN,L038xL056,7.38402874772069
2_PI_LN,L038xL058,3.13125716979467
2_PI_LN,L039xL041,3.673340185558668
2_PI_LN,L039xL042,1.3364078972335531
2_PI_LN,L039xL043,4.2582242903390926
2_PI_LN,L039xL044,6.245580296889735
2_PI_LN,L039xL045,3.942393092162058
2_PI_LN,L039xL046,3.8565457571202253
2_PI_LN,L039xL049,5.907129780443774
2_PI_LN,L039xL056,5.118728225022171
2_PI_LN,L039xL058,4.8913845143086006
2_PI_LN,L041xL007B,4.188154761212832
2_PI_LN,L041xL014C,3.375800495797107
2_PI_LN,L041xL046,3.4863083460843787
2_PI_LN,L041xL047,2.8139640460457294
2_PI_LN,L041xL058,2.080156003329521
2_PI_LN,L042xL007B,3.3980206371555237
2_PI_LN,L042xL043,4.269659280797107
2_PI_LN,L042xL045,4.68132058973919
2_PI_LN,L042xL046,3.7758973276315446
2_PI_LN,L042xL047,3.164891438003455
2_PI_LN,L042xL049,4.453973371084379
2_PI_LN,L043xL007B,3.8332581927391907
2_PI_LN,L043xL014B,2.8658175470034553
2_PI_LN,L043xL014C,3.4283499740783867
2_PI_LN,L043xL044,5.595825587084379
2_PI_LN,L043xL048,3.634143919644293
2_PI_LN,L043xL049,5.60566111079467
2_PI_LN,L043xL054,4.472849210308601
2_PI_LN,L043xL055,4.519623653598718
2_PI_LN,L043xL056,4.860440423101644
2_PI_LN,L043xL058,4.279925761691353
2_PI_LN,L044xL007B,5.898049933233553
2_PI_LN,L044xL014C,4.212810169162058
2_PI_LN,L044xL025,4.112940925444133
2_PI_LN,L044xL045,0.7926413263295209
2_PI_LN,L044xL046,4.030307706162057
2_PI_LN,L044xL047,6.511083314374538
2_PI_LN,L044xL048,3.9492176072746084
2_PI_LN,L044xL049,5.831831599824257
2_PI_LN,L044xL055,4.67990741679467
2_PI_LN,L044xL056,5.766358478640402
2_PI_LN,L044xL058,8.001951097101644
2_PI_LN,L045xL007B,5.86556652913793
2_PI_LN,L045xL014B,5.370299452120226
2_PI_LN,L045xL046,4.426951384162058
2_PI_LN,L045xL047,4.485036983274608
2_PI_LN,L045xL048,4.613440343308601
2_PI_LN,L045xL049,4.9156951712120645
2_PI_LN,L045xL054,6.00712029944912
2_PI_LN,L045xL055,6.09682522154955
2_PI_LN,L045xL056,6.580179214053733
2_PI_LN,L046xL007B,4.421148996374539
2_PI_LN,L046xL014C,2.778635506444133
2_PI_LN,L046xL047,1.0164484970783867
2_PI_LN,L046xL048,2.060864535797107
2_PI_LN,L046xL054,3.90347444658312
2_PI_LN,L046xL055,5.025194819181623
2_PI_LN,L046xL058,2.8968571691379306
2_PI_LN,L047xL007B,4.143496624824257
2_PI_LN,L047xL014C,2.5923152671585674
2_PI_LN,L047xL049,5.374811449558668
2_PI_LN,L047xL055,5.523528956078386
2_PI_LN,L048xL007B,5.6020773818210365
2_PI_LN,L048xL014C,3.858218044691353
2_PI_LN,L048xL056,5.578064245821038
2_PI_LN,L048xL058,4.87302506144912
2_PI_LN,L049xL014B,3.5796783320457295
2_PI_LN,L049xL054,5.578675334760466
2_PI_LN,L054xL007B,6.15827976526957
2_PI_LN,L054xL055,3.6595997532128326
2_PI_LN,L055xL007B,4.5709443778210375
2_PI_LN,L055xL014C,5.103522177329521
2_PI_LN,L055xL056,6.289632594212833
2_PI_LN,L055xL058,4.0533604349524675
2_PI_LN,L056xL007B,4.190293111952468
2_PI_LN,L056xL047,4.930461985684663
2_PI_LN,L058xL007B,6.670976302155523
2_PI_LN,L058xL014C,4.159489604308601
2_PI_IN,L001xL002,7.6673233113699695
2_PI_IN,L001xL003,5.6533221814970265
2_PI_IN,L001xL005,4.289168603849014
2_PI_IN,L001xL014C,5.515011416369542
2_PI_IN,L001xL023,3.068445673347078
2_PI_IN,L001xL034,5.352456500978657
2_PI_IN,L001xL038,4.354419148154193
2_PI_IN,L001xL039,4.471468786696004
2_PI_IN,L001xL046,4.828008178289878
2_PI_IN,L001xL056,7.17093579036997
2_PI_IN,L002xL003,4.674879604849014
2_PI_IN,L002xL008,3.4189760776832308
2_PI_IN,L002xL010,6.324500661464669
2_PI_IN,L002xL014,5.62640542346467
2_PI_IN,L002xL014C,5.5620338480103735
2_PI_IN,L002xL015,2.4130206239354655
2_PI_IN,L002xL016,4.903939673154193
2_PI_IN,L002xL017,3.117369152364022
2_PI_IN,L002xL019,5.205772845086753
2_PI_IN,L002xL022,1.1639070130143543
2_PI_IN,L002xL023,2.5478014459058005
2_PI_IN,L002xL029,4.6299295239058
2_PI_IN,L002xL031,5.253252102420712
2_PI_IN,L002xL034,3.4466005506194857
2_PI_IN,L002xL038,3.506277082968103
2_PI_IN,L002xL041,3.0340316781189056
2_PI_IN,L002xL045,6.6501782059831065
2_PI_IN,L002xL056,6.799431797665485
2_PI_IN,L003xL005,2.7943565911245187
2_PI_IN,L003xL006,3.535498402983107
2_PI_IN,L003xL007,4.2793285389058004
2_PI_IN,L003xL008,3.5442257458712993
2_PI_IN,L003xL010,3.6140731204207115
2_PI_IN,L003xL011,5.637408840271785
2_PI_IN,L003xL013,4.544855321499227
2_PI_IN,L003xL014B,1.389264843073276
2_PI_IN,L003xL015,3.063533454491865
2_PI_IN,L003xL023,2.253562783619486
2_PI_IN,L003xL026,3.17509179446467
2_PI_IN,L003xL028,5.023072859014355
2_PI_IN,L003xL029,3.0418117750143545
2_PI_IN,L003xL031,4.510059046408129
2_PI_IN,L003xL034,5.352155201288085
2_PI_IN,L003xL039,4.3035640894207114
2_PI_IN,L003xL041,4.00106630346053
2_PI_IN,L003xL042,4.05129947246053
2_PI_IN,L003xL043,3.5914068029681028
2_PI_IN,L003xL044,4.697770590073276
2_PI_IN,L003xL045,4.968565573568858
2_PI_IN,L003xL047,1.771040992665485
2_PI_IN,L003xL048,1.5106179601709446
2_PI_IN,L003xL049,5.111219853499227
2_PI_IN,L003xL056,5.027442998282281
2_PI_IN,L005xL006,3.8359586365109823
2_PI_IN,L005xL007,5.69901460836997
2_PI_IN,L005xL008,4.146387454408129
2_PI_IN,L005xL014C,3.2140740239058005
2_PI_IN,L005xL015,3.634194610288085
2_PI_IN,L005xL017,2.1223586726832306
2_PI_IN,L005xL024,4.024535318978657
2_PI_IN,L005xL035,3.322181990766571
2_PI_IN,L005xL038,2.5810613101709445
2_PI_IN,L005xL039,2.779306994408129
2_PI_IN,L005xL041,2.2517357639058004
2_PI_IN,L005xL044,6.131683094120702
2_PI_IN,L005xL045,4.034768788537228
2_PI_IN,L005xL046,2.261486209746386
2_PI_IN,L005xL047,2.722553795154193
2_PI_IN,L005xL048,4.952212410724837
2_PI_IN,L005xL055,2.094928865849015
2_PI_IN,L005xL056,5.460319361696005
2_PI_IN,L006xL007,5.001238410537228
2_PI_IN,L006xL007B,3.8583856994992276
2_PI_IN,L006xL011,2.0241977575688583
2_PI_IN,L006xL013,4.882001220968103
2_PI_IN,L006xL014C,3.9785207951245187
2_PI_IN,L006xL015,3.802360941364022
2_PI_IN,L006xL016,4.446829910347078
2_PI_IN,L006xL018,4.085745172510982
2_PI_IN,L006xL022,3.0646522304970256
2_PI_IN,L006xL023,4.57776252746053
2_PI_IN,L006xL025,2.2500360473695418
2_PI_IN,L006xL026,3.93412299346467
2_PI_IN,L006xL029,2.562104235871299
2_PI_IN,L006xL031,4.049689475499227
2_PI_IN,L006xL033,4.198906345665486
2_PI_IN,L006xL034,2.580519596568858
2_PI_IN,L006xL037,2.6416815171504
2_PI_IN,L006xL038,3.87525106136997
2_PI_IN,L006xL039,5.301595624619486
2_PI_IN,L006xL041,3.0040401176832305
2_PI_IN,L006xL042,3.1072759939058003
2_PI_IN,L006xL049,3.3987383898490147
2_PI_IN,L006xL054,4.079521359219897
2_PI_IN,L006xL058,6.48032823736997
2_PI_IN,L007xL008,4.759194547871299
2_PI_IN,L007xL010,5.536176813849014
2_PI_IN,L007xL011,6.393204948364022
2_PI_IN,L007xL012,4.4233653198713
2_PI_IN,L007xL014B,4.0892192402880845
2_PI_IN,L007xL015,3.062406369871299
2_PI_IN,L007xL017,5.608565573568858
2_PI_IN,L007xL019,2.236357886369542
2_PI_IN,L007xL027,6.050274188289878
2_PI_IN,L007xL031,5.006862678014355
2_PI_IN,L007xL033,4.815585680849015
2_PI_IN,L007xL034,2.7522444844992275
2_PI_IN,L007xL037,6.238627050491865
2_PI_IN,L007xL038,6.013390033420712
2_PI_IN,L007xL044,5.351130940968103
2_PI_IN,L007xL046,4.234166455014354
2_PI_IN,L007xL048,4.393855194364022
2_PI_IN,L007xL049,3.884104882491865
2_PI_IN,L007xL058,5.285002862968103
2_PI_IN,L008xL011,4.908021314289878
2_PI_IN,L008xL012,4.669630708746386
2_PI_IN,L008xL013,5.613737288978657
2_PI_IN,L008xL014C,2.962232734619486
2_PI_IN,L008xL015,3.56827406046467
2_PI_IN,L008xL016,3.755626324683231
2_PI_IN,L008xL017,3.671914406491865
2_PI_IN,L008xL018,3.885748935746386
2_PI_IN,L008xL023,3.26783399446467
2_PI_IN,L008xL024,5.9999797410867535
2_PI_IN,L008xL025,3.4094233335109823
2_PI_IN,L008xL026,3.3751869167665713
2_PI_IN,L008xL027,4.270451726746386
2_PI_IN,L008xL029,3.673766623491865
2_PI_IN,L008xL032,6.2629766602822805
2_PI_IN,L008xL033,0.936431543510982
2_PI_IN,L008xL034,5.862656748408129
2_PI_IN,L008xL035,4.424846258014354
2_PI_IN,L008xL037,4.4977581989681035
2_PI_IN,L008xL039,2.3315745334992273
2_PI_IN,L008xL041,3.459087833696004
2_PI_IN,L008xL042,5.5939967797769325
2_PI_IN,L008xL043,2.097485767766571
2_PI_IN,L008xL045,7.060644842625733
2_PI_IN,L008xL046,3.496698032746386
2_PI_IN,L008xL047,3.8555499123699706
2_PI_IN,L008xL049,5.1439047769786574
2_PI_IN,L010xL007B,5.399008186910863
2_PI_IN,L010xL011,4.880917264010374
2_PI_IN,L010xL013,4.298488294014354
2_PI_IN,L010xL014,5.243062739497026
2_PI_IN,L010xL014C,2.0343183474918654
2_PI_IN,L010xL019,3.815959631347078
2_PI_IN,L010xL022,6.130926041408129
2_PI_IN,L010xL023,3.7772252976809537
2_PI_IN,L010xL027,5.49151215546467
2_PI_IN,L010xL029,2.9348144232717845
2_PI_IN,L010xL034,4.110657664288085
2_PI_IN,L010xL038,5.0813497272717845
2_PI_IN,L010xL039,5.5649228961504
2_PI_IN,L010xL041,4.07185533036997
2_PI_IN,L010xL042,4.676205596497026
2_PI_IN,L010xL043,5.517298428968103
2_PI_IN,L010xL045,3.0839112523695418
2_PI_IN,L010xL046,4.683837749608076
2_PI_IN,L010xL048,3.8409950889786577
2_PI_IN,L010xL049,4.587787967086753
2_PI_IN,L010xL055,3.294211030288085
2_PI_IN,L010xL056,8.885204531935464
2_PI_IN,L010xL058,6.548456824680954
2_PI_IN,L011xL012,2.768087194746386
2_PI_IN,L011xL013,5.840265932369542
2_PI_IN,L011xL015,3.766290006010374
2_PI_IN,L011xL016,3.7069447800143545
2_PI_IN,L011xL018,5.205176988282281
2_PI_IN,L011xL022,5.6900513311541925
2_PI_IN,L011xL023,3.3231313302898777
2_PI_IN,L011xL024,5.679685437683231
2_PI_IN,L011xL029,5.4871151097463855
2_PI_IN,L011xL033,5.230095214910863
2_PI_IN,L011xL037,3.696973695289878
2_PI_IN,L011xL038,4.221513931271785
2_PI_IN,L011xL043,3.078694748746386
2_PI_IN,L011xL046,4.852917476968103
2_PI_IN,L011xL048,6.438113307120702
2_PI_IN,L011xL049,6.005643646289878
2_PI_IN,L011xL056,3.2542750078712994
2_PI_IN,L011xL058,6.4946970934207116
2_PI_IN,L012xL007B,5.745494714731272
2_PI_IN,L012xL013,4.3164048069831065
2_PI_IN,L012xL018,3.1094710564918646
2_PI_IN,L012xL029,4.116693400731272
2_PI_IN,L012xL033,4.023074725219897
2_PI_IN,L012xL037,3.55395713736997
2_PI_IN,L012xL041,4.087361929347078
2_PI_IN,L012xL042,3.740576042510982
2_PI_IN,L012xL046,5.198895998086753
2_PI_IN,L012xL048,3.60181409828228
2_PI_IN,L012xL058,2.6246702665372283
2_PI_IN,L013xL015,4.332843980271785
2_PI_IN,L013xL019,3.303579614910863
2_PI_IN,L013xL023,4.889728227696004
2_PI_IN,L013xL024,4.995815565849014
2_PI_IN,L013xL029,4.404268333347078
2_PI_IN,L013xL031,4.048188412968103
2_PI_IN,L013xL032,4.591998178499227
2_PI_IN,L013xL033,4.494052559978657
2_PI_IN,L013xL034,2.7580110166257326
2_PI_IN,L013xL035,4.7081746101709445
2_PI_IN,L013xL037,4.719517702731272
2_PI_IN,L013xL038,4.617929117766571
2_PI_IN,L013xL039,4.222551665665486
2_PI_IN,L013xL044,4.37510656236997
2_PI_IN,L013xL045,4.3784506315688585
2_PI_IN,L013xL046,6.1837242101504
2_PI_IN,L013xL047,3.2946855865886358
2_PI_IN,L013xL048,4.56020587646053
2_PI_IN,L013xL054,5.446702806978657
2_PI_IN,L013xL055,4.8706388839058
2_PI_IN,L014xL016,4.974383276347078
2_PI_IN,L014xL017,3.30267800146467
2_PI_IN,L014xL018,4.267550420680953
2_PI_IN,L014xL023,2.3931874611245187
2_PI_IN,L014xL026,2.889765870347078
2_PI_IN,L014xL029,4.041135328347078
2_PI_IN,L014xL032,4.287419584983107
2_PI_IN,L014xL034,2.5109571274992275
2_PI_IN,L014xL037,2.486727389289878
2_PI_IN,L014xL038,2.706399495118905
2_PI_IN,L014xL044,4.035516386871299
2_PI_IN,L014xL045,3.372462199871299
2_PI_IN,L014xL046,3.4304716064970258
2_PI_IN,L014xL047,2.158241966724837
2_PI_IN,L014xL055,4.485697010871299
2_PI_IN,L014xL056,8.423577721766572
2_PI_IN,L014xL058,4.5012775761504
2_PI_IN,L015xL007B,4.487245827625732
2_PI_IN,L015xL016,5.097140902510982
2_PI_IN,L015xL017,1.025125906983107
2_PI_IN,L015xL018,5.4040480991189055
2_PI_IN,L015xL023,2.8612361022822803
2_PI_IN,L015xL025,2.413116278364022
2_PI_IN,L015xL028,3.169643988608076
2_PI_IN,L015xL029,5.461038931625732
2_PI_IN,L015xL031,3.292038195154193
2_PI_IN,L015xL033,3.19182249036997
2_PI_IN,L015xL037,2.6633225213470784
2_PI_IN,L015xL041,3.1336946447769325
2_PI_IN,L015xL042,3.592760691154193
2_PI_IN,L015xL043,3.705328887118905
2_PI_IN,L015xL044,4.796346949118905
2_PI_IN,L015xL045,5.678581741731273
2_PI_IN,L015xL046,2.4968312086809537
2_PI_IN,L015xL047,2.389535310120702
2_PI_IN,L015xL049,4.547146115271785
2_PI_IN,L015xL055,1.7293354909786576
2_PI_IN,L015xL056,7.917162537910864
2_PI_IN,L015xL058,3.928607476369542
2_PI_IN,L016xL014C,5.191238158776932
2_PI_IN,L016xL017,6.058554048347078
2_PI_IN,L016xL019,3.936040775766571
2_PI_IN,L016xL025,4.715597067010374
2_PI_IN,L016xL026,3.7032520652198975
2_PI_IN,L016xL031,5.297257076935466
2_PI_IN,L016xL032,6.049389104665486
2_PI_IN,L016xL034,5.587522478608076
2_PI_IN,L016xL038,3.4095073224081287
2_PI_IN,L016xL042,3.21578144946467
2_PI_IN,L016xL043,4.552716761219897
2_PI_IN,L016xL045,5.952108689537228
2_PI_IN,L016xL046,5.545936389154193
2_PI_IN,L016xL047,4.069888315271785
2_PI_IN,L016xL049,4.31849815946053
2_PI_IN,L016xL055,4.88913198546053
2_PI_IN,L016xL056,7.701617885118906
2_PI_IN,L017xL014C,1.913030763619486
2_PI_IN,L017xL018,5.073225809288084
2_PI_IN,L017xL023,3.020610283086753
2_PI_IN,L017xL029,4.939239259625732
2_PI_IN,L017xL032,5.980335290537228
2_PI_IN,L017xL034,2.031171629588636
2_PI_IN,L017xL037,4.35841180028228
2_PI_IN,L017xL043,4.241698420170945
2_PI_IN,L017xL045,7.6188172986194855
2_PI_IN,L017xL046,1.4463856037665714
2_PI_IN,L017xL047,1.755715151983107
2_PI_IN,L017xL048,2.589887287724837
2_PI_IN,L017xL049,4.397587077420712
2_PI_IN,L017xL055,6.952859054124518
2_PI_IN,L017xL056,5.504386148124519
2_PI_IN,L018xL007B,4.752456500978657
2_PI_IN,L018xL014B,5.109836134680954
2_PI_IN,L018xL024,4.749547113537228
2_PI_IN,L018xL025,3.7060383894605295
2_PI_IN,L018xL027,5.828757320497026
2_PI_IN,L018xL032,3.3225014300143547
2_PI_IN,L018xL033,4.212023463073276
2_PI_IN,L018xL038,4.789793909696004
2_PI_IN,L018xL039,4.520808590683231
2_PI_IN,L018xL041,2.144640732680954
2_PI_IN,L018xL044,3.9569162709786574
2_PI_IN,L018xL046,5.211520588776932
2_PI_IN,L018xL055,3.7089691396809537
2_PI_IN,L018xL056,7.1380569936257325
2_PI_IN,L019xL014B,0.22527518756885825
2_PI_IN,L019xL024,4.846687981289878
2_PI_IN,L019xL027,4.020687379010374
2_PI_IN,L019xL028,5.466221399766571
2_PI_IN,L019xL029,5.0046246875688585
2_PI_IN,L019xL031,6.923114008683231
2_PI_IN,L019xL032,5.858037734289878
2_PI_IN,L019xL034,4.893012328219897
2_PI_IN,L019xL035,3.3602566187312726
2_PI_IN,L019xL045,6.348303744289878
2_PI_IN,L019xL058,4.755048425696004
2_PI_IN,L022xL033,2.709822998680954
2_PI_IN,L022xL044,3.6832495961207017
2_PI_IN,L023xL007B,3.188094383871299
2_PI_IN,L023xL014C,2.953506334724837
2_PI_IN,L023xL024,3.783027130588636
2_PI_IN,L023xL025,1.1136574364605296
2_PI_IN,L023xL026,3.899988847497026
2_PI_IN,L023xL027,3.9112827001245187
2_PI_IN,L023xL028,0.7248472669108632
2_PI_IN,L023xL029,3.642272641776932
2_PI_IN,L023xL031,3.7043636768712993
2_PI_IN,L023xL032,3.7439641905372283
2_PI_IN,L023xL033,3.9516913691504003
2_PI_IN,L023xL034,2.9612853632822804
2_PI_IN,L023xL035,3.2273830557312726
2_PI_IN,L023xL038,2.7428674567312727
2_PI_IN,L023xL042,3.6399189060103745
2_PI_IN,L023xL043,3.1946609342198973
2_PI_IN,L023xL045,3.2049943519354653
2_PI_IN,L023xL046,2.139324645625732
2_PI_IN,L023xL047,0.7506752971709447
